Rank,Schulze_Rank,Win_Based_Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,Original_index,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0.57847533632287,0.5829596412556054,0.6098654708520179,Sneaky Tit For Tat,2.362645739910314,0.7665560538116591,47.0,1.0,173,0.5772825112107622,0.1892735426008969,0.0996188340807175,0.1338251121076231,0.8983136884903696,0.5779117934294017,0.7489041543472874,0.6774738446791028
0.5829596412556054,0.18385650224215247,0.28699551569506726,Hard Prober,2.3565470852017936,0.4084394618834081,86.0,0.0,98,0.3505650224215247,0.0578744394618834,0.1776412556053811,0.4139192825112107,0.8756454131313992,0.4600591730045814,0.5227399000887173,0.3786340077681951
0.5874439461883408,0.15246636771300448,0.5560538116591929,Second by Tester,2.354932735426009,0.5720313901345292,56.0,0.0,163,0.4921524663677127,0.0798789237668162,0.1137040358744394,0.3142645739910315,0.8786629786470737,0.4494085141977108,1.0,0.3898403229021849
0.5919282511210763,0.9103139013452914,0.5695067264573991,Prober 2,2.351457399103139,0.7194349775784753,54.0,0.0,129,0.6096502242152466,0.1097847533632287,0.0603139013452916,0.2202511210762332,1.0,0.6520037335737698,1.0,0.4368632675344694
0.5964125560538116,0.13901345291479822,0.5381165919282511,Ripoff,2.3491479820627803,0.5648385650224216,61.0,0.0,144,0.4801883408071747,0.0846502242152467,0.1164260089686098,0.3187354260089688,0.9773124919506468,0.4586679661886519,1.0,0.3144030068538256
0.600896860986547,0.8161434977578476,0.47533632286995514,Second by Colbert,2.3482286995515693,0.8115560538116592,65.0,1.0,151,0.642201793721973,0.169354260089686,0.0588565022421525,0.1295874439461882,0.9706479951883036,0.564420224963502,0.7838032143293451,0.5988409688033661
0.6053811659192825,0.5201793721973094,0.242152466367713,AdaptorLong,2.346659192825112,0.4454125560538116,101.0,0.9919282511210762,7,0.3319686098654707,0.1134439461883407,0.2008026905829596,0.3537847533632287,0.9347281344455556,0.0153094822784327,0.0200545179179374,0.324462854651188
0.6098654708520179,0.820627802690583,0.515695067264574,Average Copier,2.3409417040358744,0.6614798206278026,62.0,0.5049327354260089,16,0.5681165919282509,0.0933632286995515,0.076847533632287,0.2616726457399104,0.8592765740123409,0.4834924033804506,0.6599730986083863,0.3403049137181964
0.6143497757847534,0.9327354260089686,0.9327354260089686,Cooperator,2.340067264573991,1.0,0.0,1.0,27,0.7814708520179373,0.2185291479820627,0.0,0.0,1.0,1.0,0.0,0.0
0.6188340807174888,0.9192825112107623,0.8251121076233184,Willing,2.270201793721973,0.961695067264574,19.0,0.5004484304932736,199,0.740116591928251,0.2215784753363229,0.0023228699551569,0.035982062780269,1.0,1.0,1.0,0.0
